"","county","totalcountconfirmed","totalcountdeaths","newcountconfirmed","newcountdeaths","date","PopDensity","Poverty_Estimate","Poverty_Percent","Median_Household_Income","State","Pop_Estimate","Rural_urban_Continuum_Code_2013","Urban_Influence_Code_2013","Total_age65plus","PopDensity_per_square_mile_of_land_area","HouseDensity.per.square.mile.of.land.area","ICU_Beds","elder_ratio","new_casesrate"
"163","Alameda",4485,116,57,4,"2020-06-17",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.341982285317621
"164","Alameda",4589,117,104,1,"2020-06-18",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.623967678474255
"165","Alameda",4646,118,57,1,"2020-06-19",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.341982285317621
"166","Alameda",4758,119,112,1,"2020-06-20",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.671965192203044
"167","Alameda",4835,119,77,0,"2020-06-21",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.461976069639593
"168","Alameda",4944,121,109,2,"2020-06-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.653966124554748
"169","Alameda",22915,456,62,24,"2020-10-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.371980731398114
"170","Alameda",23047,456,132,0,"2020-10-23",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.791958976525016
"171","Alameda",23099,460,52,4,"2020-10-24",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.311983839237127
"172","Alameda",23192,461,93,1,"2020-10-25",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.55797109709717
"173","Alameda",23284,461,92,0,"2020-10-26",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.551971407881072
"174","Alameda",5779,133,169,3,"2020-06-28",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.01394747752066
"175","Alameda",5940,133,161,0,"2020-06-29",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.965949963791876
"176","Alameda",6067,135,127,2,"2020-06-30",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.761960530444523
"177","Alameda",6141,136,74,1,"2020-07-01",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.443977001991297
"178","Alameda",6386,138,245,2,"2020-07-02",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.46992385794416
"179","Alameda",6486,140,100,2,"2020-07-03",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.599968921609861
"180","Alameda",6737,140,251,0,"2020-07-04",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.50592199324075
"181","Alameda",6861,140,124,0,"2020-07-05",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.743961462796227
"182","Alameda",6970,140,109,0,"2020-07-06",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.653966124554748
"183","Alameda",7097,140,127,0,"2020-07-07",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.761960530444523
"184","Alameda",7335,142,238,2,"2020-07-08",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.42792603343147
"185","Alameda",7433,146,98,4,"2020-07-09",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.587969543177663
"186","Alameda",7551,147,118,1,"2020-07-10",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.707963327499635
"187","Alameda",7845,148,294,1,"2020-07-11",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.76390862953299
"188","Alameda",8056,148,211,0,"2020-07-12",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.26593442459681
"189","Alameda",8115,148,59,0,"2020-07-13",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.353981663749818
"190","Alameda",8388,152,273,4,"2020-07-14",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.63791515599492
"191","Alameda",8615,154,227,2,"2020-07-15",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.36192945205438
"192","Alameda",8719,154,104,0,"2020-07-16",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.623967678474255
"193","Alameda",8893,161,174,7,"2020-07-17",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.04394592360116
"194","Alameda",9089,162,196,1,"2020-07-18",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.17593908635533
"195","Alameda",9227,162,138,0,"2020-07-19",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.827957111821608
"196","Alameda",9244,162,17,0,"2020-07-20",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.101994716673676
"197","Alameda",9390,167,146,5,"2020-07-21",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.875954625550396
"198","Alameda",9678,171,288,4,"2020-07-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.7279104942364
"199","Alameda",9924,173,246,2,"2020-07-23",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.47592354716026
"200","Alameda",10216,178,292,5,"2020-07-24",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.75190925110079
"201","Alameda",10361,178,145,0,"2020-07-25",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.869954936334298
"202","Alameda",10489,178,128,0,"2020-07-26",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.767960219660622
"203","Alameda",10645,178,156,0,"2020-07-27",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.935951517711383
"204","Alameda",10875,181,230,3,"2020-07-28",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.37992851970268
"205","Alameda",11177,181,302,0,"2020-07-29",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.81190614326178
"206","Alameda",11303,182,126,1,"2020-07-30",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.755960841228424
"207","Alameda",11441,182,138,0,"2020-07-31",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.827957111821608
"208","Alameda",11590,189,149,7,"2020-08-01",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.893953693198692
"209","Alameda",11696,189,106,0,"2020-08-02",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.635967056906452
"210","Alameda",11817,189,121,0,"2020-08-03",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.725962395147931
"211","Alameda",11983,192,166,3,"2020-08-04",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.995948409872369
"212","Alameda",12140,193,157,1,"2020-08-05",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.941951206927481
"213","Alameda",12474,193,334,0,"2020-08-06",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,2.00389619817693
"214","Alameda",12805,193,331,0,"2020-08-07",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.98589713052864
"215","Alameda",13087,193,282,0,"2020-08-08",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.69191235893981
"216","Alameda",13241,193,154,0,"2020-08-09",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.923952139279185
"217","Alameda",13420,205,179,12,"2020-08-10",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.07394436968165
"218","Alameda",13960,205,540,0,"2020-08-11",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,3.23983217669325
"219","Alameda",14214,212,254,7,"2020-08-12",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.52392106088905
"220","Alameda",14385,216,171,4,"2020-08-13",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.02594685595286
"221","Alameda",14909,219,524,3,"2020-08-14",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,3.14383714923567
"222","Alameda",15165,219,256,0,"2020-08-15",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.53592043932124
"223","Alameda",15338,221,173,2,"2020-08-16",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.03794623438506
"224","Alameda",15454,221,116,0,"2020-08-17",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.695963949067438
"225","Alameda",15627,224,173,3,"2020-08-18",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.03794623438506
"226","Alameda",15874,228,247,4,"2020-08-19",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.48192323637636
"227","Alameda",16174,231,300,3,"2020-08-20",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.79990676482958
"228","Alameda",16413,234,239,3,"2020-08-21",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.43392572264757
"229","Alameda",16648,233,235,-1,"2020-08-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.40992696578317
"230","Alameda",16786,234,138,1,"2020-08-23",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.827957111821608
"231","Alameda",16913,234,127,0,"2020-08-24",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.761960530444523
"232","Alameda",17278,240,365,6,"2020-08-25",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,2.18988656387599
"233","Alameda",17373,243,95,3,"2020-08-26",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.569970475529368
"234","Alameda",17584,244,211,1,"2020-08-27",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.26593442459681
"235","Alameda",17729,247,145,3,"2020-08-28",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.869954936334298
"236","Alameda",17888,247,159,0,"2020-08-29",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.953950585359678
"237","Alameda",18099,252,211,5,"2020-08-30",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.26593442459681
"238","Alameda",18148,257,49,5,"2020-08-31",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.293984771588832
"239","Alameda",18382,257,234,0,"2020-09-01",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,1.40392727656707
"240","Alameda",18522,274,140,17,"2020-09-02",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.839956490253805
"241","Alameda",18687,295,165,21,"2020-09-03",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.98994872065627
"242","Alameda",18843,296,156,1,"2020-09-04",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.935951517711383
"243","Alameda",18973,299,130,3,"2020-09-05",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.779959598092819
"244","Alameda",19029,299,56,0,"2020-09-06",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.335982596101522
"245","Alameda",19188,300,159,1,"2020-09-07",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.953950585359678
"246","Alameda",19293,303,105,3,"2020-09-08",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.629967367690354
"247","Alameda",19399,303,106,0,"2020-09-09",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.635967056906452
"248","Alameda",19509,303,110,0,"2020-09-10",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.659965813770847
"249","Alameda",19625,320,116,17,"2020-09-11",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.695963949067438
"250","Alameda",19758,320,133,0,"2020-09-12",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.797958665741115
"251","Alameda",19815,332,57,12,"2020-09-13",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.341982285317621
"252","Alameda",19851,332,36,0,"2020-09-14",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.21598881177955
"253","Alameda",19931,356,80,24,"2020-09-15",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.479975137287888
"254","Alameda",20009,356,78,0,"2020-09-16",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.467975758855691
"255","Alameda",20146,365,137,9,"2020-09-17",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.821957422605509
"256","Alameda",20222,370,76,5,"2020-09-18",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.455976380423494
"257","Alameda",20349,374,127,4,"2020-09-19",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.761960530444523
"258","Alameda",20425,374,76,0,"2020-09-20",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.455976380423494
"259","Alameda",20501,374,76,0,"2020-09-21",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.455976380423494
"260","Alameda",20607,390,106,16,"2020-09-22",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.635967056906452
"261","Alameda",20718,395,111,5,"2020-09-23",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.665965502986945
"262","Alameda",20838,397,120,2,"2020-09-24",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.719962705931833
"263","Alameda",20911,404,73,7,"2020-09-25",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.437977312775198
"264","Alameda",21019,406,108,2,"2020-09-26",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.647966435338649
"265","Alameda",21077,406,58,0,"2020-09-27",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.347981974533719
"266","Alameda",21133,406,56,0,"2020-09-28",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.335982596101522
"267","Alameda",21241,408,108,2,"2020-09-29",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.647966435338649
"268","Alameda",21271,412,30,4,"2020-09-30",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.179990676482958
"269","Alameda",21349,420,78,8,"2020-10-01",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.467975758855691
"270","Alameda",21404,420,55,0,"2020-10-02",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.329982906885423
"271","Alameda",21510,426,106,6,"2020-10-03",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.635967056906452
"272","Alameda",21597,425,87,-1,"2020-10-04",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.521972961800579
"273","Alameda",21637,425,40,0,"2020-10-05",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.239987568643944
"274","Alameda",21698,427,61,2,"2020-10-06",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.365981042182015
"275","Alameda",21736,440,38,13,"2020-10-07",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.227988190211747
"276","Alameda",21826,440,90,0,"2020-10-08",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.539972029448875
"277","Alameda",21924,440,98,0,"2020-10-09",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.587969543177663
"278","Alameda",21979,441,55,1,"2020-10-10",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.329982906885423
"279","Alameda",22057,436,78,-5,"2020-10-11",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.467975758855691
"280","Alameda",22126,431,69,-5,"2020-10-12",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.413978555910804
"281","Alameda",22185,431,59,0,"2020-10-13",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.353981663749818
"282","Alameda",22227,442,42,11,"2020-10-14",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.251986947076141
"283","Alameda",22267,433,40,-9,"2020-10-15",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.239987568643944
"284","Alameda",22315,433,48,0,"2020-10-16",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.287985082372733
"285","Alameda",22394,442,79,9,"2020-10-17",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.47397544807179
"286","Alameda",22546,433,152,-9,"2020-10-18",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.911952760846988
"287","Alameda",22647,433,101,0,"2020-10-19",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.605968610825959
"288","Alameda",22750,432,103,-1,"2020-10-20",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.617967989258156
"289","Alameda",22853,432,103,0,"2020-10-21",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,0.617967989258156
"290","Alameda",61949,736,838,4,"2021-01-11",860.7570749,146315,8.9,107589,"CA",1666753,"1","1",230510,2043.6,788.3,282,0.138298836120289,5.02773956309063
